id,recordedBy,individualCount,sex,lifeStage,samplingProtocol,samplingEffort,eventDate,eventTime,habitat,eventRemarks,locationID,continent,waterBody,locality,minimumElevationInMeters,maximumElevationInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,identifiedBy,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,scientificNameAuthorship,vernacularName
CON-P9:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Macho,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:20:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Pheucticus aureoventris,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,aureoventris,Especie,"d'Orbigny & Lafresnaye, 1837",Picogordo Pechinegro
CON-P9:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:20:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Elaenia frantzii,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia,frantzii,Especie,"Lawrence, 1865",Elaenia Montañera
CON-P9:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:20:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Colibri coruscans,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,coruscans,Especie,"Gould, 1846",Colibrí Chillón
CON-P9:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:20:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-P9:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:20:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zonotrichia capensis,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,capensis,Especie,"P. L. Statius Müller, 1776",Gorrión Copetón
CON-P9:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:20:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-T7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:25:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-T7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:25:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-T7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:25:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-T7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,3,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:25:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-T7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:25:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-T7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:25:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Colibri coruscans,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,coruscans,Especie,"Gould, 1846",Colibrí Chillón
CON-T7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,4,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:25:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-P8:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:33:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P8,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 42.28"" N |74° 6' 15.56"" W","4° 45' 42.28""  N","74° 6' 15.56"" W",4.761747038,-74.10432296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-P8:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:33:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P8,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 42.28"" N |74° 6' 15.56"" W","4° 45' 42.28""  N","74° 6' 15.56"" W",4.761747038,-74.10432296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Icterus chrysater,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,chrysater,Especie,"Lesson, 1844",Turpial Montañero
CON-P8:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:33:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P8,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 42.28"" N |74° 6' 15.56"" W","4° 45' 42.28""  N","74° 6' 15.56"" W",4.761747038,-74.10432296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-P8:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:33:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P8,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 42.28"" N |74° 6' 15.56"" W","4° 45' 42.28""  N","74° 6' 15.56"" W",4.761747038,-74.10432296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,4,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Elaenia frantzii,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia,frantzii,Especie,"Lawrence, 1865",Elaenia Montañera
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Hembra,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Oxyura jamaicensis,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,jamaicensis,Especie,"Gmelin, 1789",Pato Rufo
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,7,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Troglodytes aedon,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Especie,"Vieillot, 1809",Cucarachero Común
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Synallaxis subpudica,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis,subpudica,Especie,"P. L. Sclater, 1874",Chamicero Cundiboyacence
CON-T6:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Macho,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:38:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T6,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.63"" N |74° 6' 3.33"" W","4° 45' 37.63""  N","74° 6' 3.33"" W",4.76066215385,-74.10181879126,WGS84,101.75092140000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Oxyura jamaicensis,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,jamaicensis,Especie,"Gmelin, 1789",Pato Rufo
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zonotrichia capensis,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,capensis,Especie,"P. L. Statius Müller, 1776",Gorrión Copetón
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Coragyps atratus,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Especie,"Bechstein, 1793",Gallinazo Negro
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Macho,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Macho,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Spinus spinescens,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,spinescens,Especie,"Bonaparte, 1850",Jilguero Andino
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Phimosus infuscatus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Phimosus,infuscatus,Especie,"Lichtenstein, 1823",Coquito
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Bubulcus ibis,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,ibis,Especie,"Linnaeus, 1758",Garcilla Bueyera
CON-P15:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:40:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-T12:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:45:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T12,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 34.67"" N |74° 6' 46.8"" W","4° 45' 34.67""  N","74° 6' 46.8"" W",4.75918768837,-74.11220740115,WGS84,101.40266270000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Troglodytes aedon,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Especie,"Vieillot, 1809",Cucarachero Común
CON-T12:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:45:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T12,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 34.67"" N |74° 6' 46.8"" W","4° 45' 34.67""  N","74° 6' 46.8"" W",4.75918768837,-74.11220740115,WGS84,101.40266270000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Troglodytes aedon,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Especie,"Vieillot, 1809",Cucarachero Común
CON-T12:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:45:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T12,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 34.67"" N |74° 6' 46.8"" W","4° 45' 34.67""  N","74° 6' 46.8"" W",4.75918768837,-74.11220740115,WGS84,101.40266270000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Synallaxis subpudica,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis,subpudica,Especie,"P. L. Sclater, 1874",Chamicero Cundiboyacence
